id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
29740,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,The National Investigation Agency NIA has initiated a probe into the seizure of counterfeit coins from a factory in outer Delhi’s Bawana Industrial Area The Hindu reports on October 4 The agency according to the Delhi Police suspects that those involved in the racket could be linked to groups based out of India “Almost all the previous seizures which have mainly been of Fake Indian Currency Notes FICN had currency pumped in from abroad We believe that the Rs 40 000 we seized is just the tip of the iceberg The scale of production could be way higher ” said Additional Deputy Commissioner of Police Outer Pankaj Singh He added that since the seized coins with denominations of Rs 5 and Rs 10 were identical to the real ones they would approach the Reserve Bank of India RBI asking them for security features for coins,['Not categorized'],['NotSpecified'],['Unknown ']
33378,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],srilanka,2016,"Minister of Health Rajitha Senaratne on November 20 said the sword wielding ‘Aava group’ in Jaffna was created by some to steal the votes of the Northern people during the 2015 elections, reports Colombo Page. He said the members of group who are terrorizing the North should be arrested under the Prevention of Terrorism Act or any law and punished severely. Minister Senaratne charged that the previous government provided the support to create the group. He said the government has information on who were behind the creation of the armed group in the North and those who are claiming that national security is at risk are the ones who are responsible. The Minister commenting that a provincial council is made to be a big elephant or a white elephant by the central government said the devolution of power to the Northern Provincial Council and strengthening the council will take place step by step.",['Not categorized'],['NotSpecified'],['Unknown ']
26023,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Meanwhile, troops of 16 AR on frisking and checking duty along the ImphalUkhrul road on January 20, arrested a woman with explosive materials, who was travelling in an Ukhrulbound passenger vehicles originating from Imphal, reports Nagaland Post. The items seized from the women include nine detonators, three packets of highly explosive weighing 125 grams each and three fuses. The items were found in a bag carried by the woman identified as Puprangla Hungyo (53) wife of (L) Ajoy Hungyo of Sorde Village of Ukhrul District. The woman along with the devices has been handed over to Lamlai Police Station of Imphal East, an official report said.",['Not categorized'],['NotSpecified'],['Unknown ']
32423,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Separately, a meeting of UDMF in Kathmandu on January 4 agreed to form a separate task force to work out a detailed draft based on their 11point demands, reports The Himalayan Times. ViceChairperson of Tarai Madhes Democratic Party (TMDP) Hridayesh Tripathi said that the meeting could not take any concrete decision because Chairman of Federal Socialist ForumNepal (FSFN) Upendra Yadav was in Birgunj town, Chairperson of Tarai Madhes Sadbhawana Party (TMSP) Mahendra Raya Yadav was in Sarlahi and Sadbhawana Party (SP)’s Chairperson Rajendra Mahato was undergoing treatment in Delhi.",['Not categorized'],['NotSpecified'],['Unknown ']
26718,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Meanwhile, Assam Rifles (AR) troops arrested one arms smuggler from Tuibong Market in Churachandpur District on March 11, reports The Assam Tribune.",['Not categorized'],['NotSpecified'],['Unknown ']
28741,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Public Relations Officer (PRO) of Inspector General of Assam Rifles North (IGAR N), on July 30, in a statement claimed that 32 Assam Rifles (AR) busted an illegal detention centre, run by Isak Muivah faction of National Socialist Council of Nagaland (NSCN IM) in Sitiki basa village in Dimapur District and rescued two abducted civilians, reports Nagaland Post. Six NSCN IM cadres were also arrested during the operation. PRO said after receiving inputs AR carried out a search where two “abducted individuals” were found “bound in chains were subjected to inhuman and despicable conditions”. The victims were identified as Raju Choudhary, resident of Khatkhati in Karbi Anglong District and Nayan Bora, resident of Bokaghat in Golaghat District. PRO said Raju, state president of an NGO (non governmental organisation) Anti Corruption and Crime Investigation Front (ACCIF) having office at Purana Bazar, was abducted on May 2, 2016 and was detained for nearly three months. PRO said Raju was asked to pay INR 20 lakh for his release.According to PRO, the second victim, Nyan Bora, stated that he was abducted at Dimapur Railway Station on June 18, 2016 after he arrived from Furkating to buy clothes for his brother’s shop. PRO said the victim disclosed that he was subjected to beating for one month and a demand of INR Five lakh as ransom was made to his family for his release.PRO added during the search, six NSCN IM cadres who were running the illegal detention centre, identified as “‘Sergeant Major’ Kuhoto Sema, ‘Lance Corporal’ Angam Pamei, ‘Private’ Ashim Valui, ‘Private’ Akum Yim, ‘Private’ Lipisa Achumi and ‘Private’ Aleng Tangkhul were also arrested. PRO said that many incriminating documents related to kidnapping extortion were also recovered at the illegal detention centre.",['Not categorized'],['NotSpecified'],['Unknown ']
26407,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Planning to approach the United Nations Security Council (UNSC) for the listing of Jaish e Mohammad (JeM) chief Masood Azhar, India has lashed out at the UN’s action plan on the “lack of single contact point” in preventing violent extremism, Indian Express reports on February 16. India’s Permanent Representative at the UN in New York, Syed Akbaruddin, who was speaking on the Secretary General’s report on ‘Preventing Violent Extremism’, at the UN General Assembly, said, “Our view (is) that the current architecture at the UN is not sufficient to tackle this virus that threatens us collectively. The action plan provides no solution to this shortcoming. For example, where is the single contact point that will assist member states seeking United Nations assistance in preventing violent extremism? Having gone through the entire action plan, unfortunately, we did not find an answer to this simple and basic question.”India’s position is that while the action plan is “full of prescriptions” to member countries, it is low on what the UN will do in terms of assisting member states in this venture. Akbaruddin told the UNGA that India acknowledges addressing this “malaise” is primarily a member state’s responsibility. “Nevertheless, we need substantive value addition from the UN. Even more important than what we face is how we respond to the threat,” he said. “What we are tackling is not merely a local problem that can be addressed unilaterally; it is a global contagion. Global links, franchise relations, home grown terrorism and use of cyber space for recruitment and propaganda. All these present a new level of threat. We need significant options of international cooperation, which we do not discern in the plan before us today.”",['Not categorized'],['NotSpecified'],['Unknown ']
27571,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"On May 10, Minister of State for Home Affairs, Haribhari Parathibhai Chaudhary, in a written reply to Lok Sabha (Lower House of Indian Parliament), said, “The National Investigation Agency (NIA), investigating the Pathankot Airbase terror attack case (Jauary 2, 2016), has sought assistance from the USA authorities regarding investigation of the case. He stated, “In this regard, one request under Mutual Legal Assistance Treaty (MLAT) has been sent to the USA.”The Minister also said a Letters Rogatory has been sent to China in connection with one of the cases related to Islamic State (IS) probed by NIA. “Besides, during the last India China Joint Working Group meeting on counter terrorism held in India on November 4, 2015, the Chinese delegation was alerted about India’s concerns on the nexus and close linkages between terrorist entities in the Af Pak region and ISIL and other terrorist groups,” he said.",['Not categorized'],['NotSpecified'],['Unknown ']
25741,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Meanwhile, eleven CPI Maoist cadres “impressed” by the surrender policy of Chhattisgarh government, surrendered on January 3 in Kondagaon District, while citing disappointment with the “ill treatment” by senior cadres, Police said, reports The Hindu. Two of the cadres, Ganesh Korram (23) and Lalit Kashyap (22), were carrying a reward of INR 300,000 each on their head and were acting as key Maoist couriers in Bastar region. Besides, Kolsai alias Panku (30), a military platoon member, was carrying INR 200,000 reward, while INR 100,000 each was announced for the arrest of Dhaniram (23) and Folsingh Salaam, who were local operation squad member and head of Maoists’ cultural outfit Chetna Natya Mandli, respectively. The others who surrendered were lower rung members.",['Not categorized'],['NotSpecified'],['Unknown ']
26825,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Director General of Central Reserve Police Force (CRPF), K Durga Prasad, on March 19, said that local youth joining militancy in Kashmir is a concern and Security Forces (SFs) will continue their efforts to bring back them to mainstream, reports Daily Excelsior. Prasad said that “There will be attempts to provoke the youth but we will continue to try to get them into mainstream. We are working shoulder to shoulder with JK (Jammu and Kashmir) Police and we will control this problem, there is no issue,” he said. Prasad speaking at the passing out parade of 514 cadets of 96 and 97 batch of the paramilitary force at Recruit Training Centre (RTC) at Humhama in Budgam District.",['Not categorized'],['NotSpecified'],['Unknown ']
29446,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"KokrajharPolice arrested six persons, identified as Aminul Islam, Md Bharul Islam, Md Sahidul Seikh, Md Amsar Ali, Tofiya Alom and Shahajan Ali along with one country made pistol from Joypur in Kokrajhar District on September 16, reports The Telegraph. They were demanding ransom in the name of the I.K. Songbijit faction of the National Democratic Front of Bodoland (NDFB IKS) from local people.",['Not categorized'],['NotSpecified'],['Unknown ']
32608,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Deputy Prime Minister (DPM) CP Mainali at an anniversary programme organized by Disha Nirdesh Club in Kathmandu on April 13 urged the dissenting Madhes based parties to join the high level political mechanism formed by the Government, reports The Himalayan Times. DPM Mainali remarked that some of the demands put forth by the agitating Madhesi leaders were ‘mysterious’.",['Not categorized'],['NotSpecified'],['Unknown ']
29879,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Paresh Barua and other rebel groups, which are part of the United Liberation Front of Western Southeast Asia (ULFWSA), to carry out strikes in the North East has set alarm bells ringing in security circles across the region, reports The Sangai Express on October 15. Information about the plan has reportedly been gathered by intelligence agencies in eastern Arunachal Pradesh, where two major rebel groups the ULFAI and Khaplang faction of National Socialist Council of Nagaland (NSCNK) have been very active for several years now. According to the agencies, outfits under the front have been assigned specific tasks. These tasks range from targeting Security Forces (SFs), carrying out subversive activities and abducting Hindispeaking businessmen, said sources.The intelligence report, which is learnt to have come from a Central agency, has said that while NSCNK and ULFAI would target SFs in eastern Arunachal Pradesh where India, China and Myanmar meet, People’s Liberation Army (PLA), ULFAI and NSCNK would carry out similar strikes on SFs close to the IndiaMyanmar boundary in Manipur. Likewise, ULFAI, I.K. Songbijit faction of the National Democratic Front of Bodoland (NDFBIKS), Garo National Liberation Army (GNLA) and Kamtapur Liberation Organization (KLO) have been assigned the task of targeting SFs close to the IndiaBangladesh border in Meghalaya, while ULFAI and NDFBIKS would carry out similar strikes close to the IndiaBhutan border in western Assam. Assam Police confirmed having received similar inputs.",['Not categorized'],['NotSpecified'],['Unknown ']
32854,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Two agitating forces the Federal Alliance (FA) and the Untied Democratic Madhesi Front (UDMF) decided to observe a ‘black day’ on September 19 the day that the constitution was promulgated, reports The Himalayan Times. The two outfits stated this in their press releases issued on September 4. The UDMF issued a press release saying that an anti people constitution was imposed on September 20 last year against the interests of marginalised communities including Madhesi, Tharu, indigenous nationalities, Muslims, and Dalits. The front said that it would observe ‘black day’ to protest the constitution. The FA and the UDMF said they would organise protest programmes in all Districts on September 18 and observe a blackout from 7.30 to 8 00pm on September 19. On September 20, the UDMF will observe a candle light vigil for those who lost their lives during the Madhes movement. The front also directed its District chapters to organise programmes on the days and at the sites where people were martyred during the Madhes movement. The FA decided to hoist black flags in VDCs, Municipalities and District headquarters during the day and observe blackout from 7.30 to 8 00pm on September 19. On September 20, the front will organise programmes in all the Districts in memory of those who were martyred during the Madhes movement.Meanwhile the FA has also formed an 11 member committee under Sadbhawana Party (SP) Chair Laxman Lal Karna to prepare a draft of the constitution, reports The Himalayan Times on September 5. Members of the committee include Lalbabu Raut, Brikhesh Chandra Lal, Ram Naresh Ray, Keshav Jha, Gopal Dahit, Kumar Lingden and Prem Bahadur Khati.",['Not categorized'],['NotSpecified'],['Unknown ']
26874,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Joint Action Committee (JAC) constituted against the alleged torture meted out to Nongsum villagers and announced an 11 hour bandh (general shutdown) on different roads with effect from 6 am on March 23, reports E Pao. Speaking to reporters at Manipur Press Club, JAC convenor Konjengbam Ibungobi said the bandh would be effective from 6 am to 5 pm on Imphal to Sagolmang, Imphal to Wakhong, Imphal to Khamenlok, Imphal to Khongban and Imphal to Chanung roads. Villagers are still reeling under fear and dissatisfaction after the Kuki Liberation Front (KLF) Kuki National Army (KNA) action of March 19, he said. He also urged the Government to bring a solution to the issue at the earliest.",['Not categorized'],['NotSpecified'],['Unknown ']
31513,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"The Lyari gangster Uzair Jan Baloch, leader of the People’s Amn Committee (PAC), on April 27 confessed his involvement in at least 198 murders, according to an unnamed Rangers official, reports The Express Tribune. Investigators reveal that Baloch has made several startling disclosures before the joint interrogation team. “Uzair Baloch has so far confessed to the murder of 198 people, directly or indirectly,” claimed a Rangers official, adding, “Baloch has also admitted his involvement in politico ethnic targeted killings, anti state activities, extortion, kidnapping for ransom, drug peddling and possessing arms and explosives.”",['Not categorized'],['NotSpecified'],['Unknown ']
32583,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Speaker Onsari Gharti inaugurating the National Poetry Festival organized to mark the 58th anniversary of Nepal Academy on March 27 called on the political parties to extend their positive support to draft the Legislature Parliament Rules of Procedures, reports The Himalayan Times. The Speaker said that the Parliamentary activities would become more effective and systematic once the Rules are prepared. The country has entered a new phase with the promulgation of the Constitution through the Constituent Assembly (CA).",['Not categorized'],['NotSpecified'],['Unknown ']
31978,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"A shopkeeper, identified as Shamshad, was shot dead while he was sleeping outside his shop in Chanda bazaar of Halimzai tehsil (revenue unit) in Mohmand Agency of Federally Administered Tribal Areas (FATA) on August 28, reports The News. The accused was identified as Saddam, an off duty Levies official.",['Not categorized'],['NotSpecified'],['Unknown ']
28954,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"An alert State Police on August 12, foiled a jailbreak attempt at the Shillong District jail, reports The Shillong Times. East Khasi Hills District Superintendent of Police (SP) M Kharkrang informed that the cadres of Independent faction of United Liberation Front of Asom (ULFAI), Garo National Liberation Army (GNLA) and others involved in heinous crimes like rape and murder, lodged in the high security cell of Shillong District Jail had planned to carry out the jailbreak on August 15, when certain functions are organized in the jail and when the jail staff usually remain busy with the official functions. As soon as inputs were received, the East Khasi Hills District Police and Magistrate made a surprise check at 2pm at the high security cell and seized knotted ropes of 16.5 ft in length made of synthetic woolen blankets, two improvised iron hooks with a makeshift rope ladder, several torn strips of blankets meant for preparing the ropes, which were meant to help them in the escape. Kharkrang informed that the accused persons denied that they had any jail break plans but the Police are questioning them to unearth their modus operandi for escape.",['Not categorized'],['NotSpecified'],['Unknown ']
29353,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"India on September 9 deported Sudhan Subbiah (37), a Sri Lankan national having links with Liberation Tigers of Tamil Eelam (LTTE), reports Daily Mirror. Subbiah was arrested from Lohegaon airport in Pune, Maharashtra on September 1 while he was trying to fly to Germany on a fake Indian passport. Subbiah had allegedly tampered with the passport of one Marimuthu Raju, a resident of Alangottal in Tamil Nadu, and pasted his own photograph. He was detained by the Intelligence Bureau at the airport here on suspicion before he could board a Frankfurt bound flight on September 1. After completing Class XI at Songuda Hindu College in Jaffna in 2000, Subbiah completed an automobile mechanic course at Kokwil Technical College, Jaffna. He worked at an LTTE army unit camp and received arms training before leaving it in 2005.",['Not categorized'],['NotSpecified'],['Unknown ']
26133,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Chhattisgarh has constituted a post of Special Director General of Police (DGP) (AntiNaxal LeftWing Extremism, (LWE) Operations) to effectively combat LWE in the State and has given the charge to senior Indian Police Service (IPS) officer D. M. Awasthi as part of a minor reshuffle on the top, reports The Hindu on January 29. “The reshuffle order of the four officers came on January 28, from Mantralaya (Mahanadi Bhavan), Naya Raipur,” a government official said. The State government has appointed 1986batch IPS officer Awasthi as the Special DGP (AntiNaxal Operations).",['Not categorized'],['NotSpecified'],['Unknown ']
30325,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"At least 95 per cent of Class XII students appeared for their state board exams on November 14, defying separatists diktats against reopening of schools and colleges that have been forcibly shut for the past four months in the Valley, reports Daily Excelsior. Class 10 exams will begin on November 15 (today) and both board exams will be conducted concurrently until December 3 in more than 1,000 centres across the Valley.",['Not categorized'],['NotSpecified'],['Unknown ']
31584,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"several activists of the MQM and Pak Sarzameen Party (PSP) were injured in political clashes between the two parties on May 12 in Hyderabad District, reports Dawn. Police opened fire into the air to scare away the embattled activists and create a buffer zone between the two sides.",['Not categorized'],['NotSpecified'],['Unknown ']
29666,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"An internal report of the Union Ministry of Home Affairs (UMHA) suggests that terror training camps in Pakistan occupied Kashmir (PoK) have been moved deeper inside Pakistan territory, The Hindu reports on October 1. The development comes a day after India announced that it had carried out surgical strikes across the Line of Control (LoC) and destroyed seven terrorist launch pads. Central security agencies have informed UMHA that at least 12 terror camps belonging to the Lashkar e Taiba (LeT), Hizbul Mujahideen (HM) and Jaish e Mohammad (JeM) have been shifted from Muzaffarabad in PoK to various areas like Mansehra (Khyber Pakhtunkhwa), Naushehra and Jhelum (both in Pakistan’s Punjab). These camps house around 500 armed militants.“We have been informed by our sources in Pakistan that many terror camps have been vacated and shifted near crowded towns deep inside Pakistan. This has been primarily done to minimise casualties to their assets,” said a senior official. At the terror camps run with the help of the Pakistan Army and the Inter Services Intelligence (ISI) militants are trained to launch attacks against India, said the official. “While the launch pads are located just along the LoC, where the terrorists halt briefly or wait for an appropriate time to cross over to India, the terror camps are spread over an area and house many people,” said the official.According to him, it was estimated that around 300 cadres belonged to the LeT in these camps. All the camps that were shifted were located at Pir Chanasi, Aksha Maskar and Tabuk near Muzaffarabad in PoK, said the official. The central security agencies have pieced together this report with the help of satellite images, ground reports and inputs from western intelligence agencies.",['Not categorized'],['NotSpecified'],['Unknown ']
30270,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A petrol pump owner in Ranchi District has landed in the Police net on November 10, while trying to deposit INR 2.538 million, allegedly belonging to a People’s Liberation Front of India (PLFI) leader, in his account at the Bero branch of State Bank of India (SBI), reports The Telegraph. Chandrashekhar Kumar (25), owner of Rekha Petrol Pump in Bero on Ranchi s outskirts, was arrested along with his father Nand Kumar Mahto (52), brother in law Vinod Kumar (32) and friend Mohan Kumar alias Rajesh. A team, led by Deputy Superintendent of Police (DSP), Bero, Ajit Kumar Sinha, made the arrests on the basis of a tip off received by Senior Superintendent of Police (SSP), Kuldeep Dwivedi. The cash belonged to PLFI supremo Dinesh Gope. He had given it to Chandrashekhar, who, along with the other three, was depositing the cash in his account (number 35650233071) when they were caught. Apart from the Rs 25.38 lakh, all in Rs 1,000 notes, we also seized seven mobile phones, one four wheeler used to carry the money and filled deposit slips from them, SSP, Dwivedi said. PLFI is a splinter group of the Communist Party of India Maoist (CPI Maoist).",['Not categorized'],['NotSpecified'],['Unknown ']
29953,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"A 20 year old man, allegedly working as urban supplier for Maoists, was arrested from a market place in Kondagaon District on October 19, reports PTI. The cadre, identified as Sukhram Korram, was picked up when he was procuring items of general use for Maoists from the market in Kondagaon town, District Superintendent of Police (SP) Santosh Singh told PTI. The arrest came as Security Forces (SFs) have been directed in all seven Districts of Bastar division to keep a close watch on the movement of suspects in local weekly and daily markets that serve as a good source for rebels to procure items of daily use. Korram was arrested by a team of District Reserve Group (DRG) and local Police, based on a tip off given by some surrendered rebels. During interrogation, Korram, a native of Barsoor area in Dantewada district, confessed that he was acting as the urban supplier for rebels and had also served as member of Chetna Natya Manch (CNM), a cultural wing of Maoists, in Maad area, the officer said. Police recovered a big knife, Maoist banners and posters, medicines and other related literature from Korram.",['Not categorized'],['NotSpecified'],['Unknown ']
32543,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Federal Socialist Forum Nepal (FSF N) Chairperson Upendra Yadav speaking at a programme organized by Former Police and Army Forum in Pokhara city of Kaski District on February 29 said that rewrite the Constitution as the newly promulgated principal law failed to address the issues of Dalits, Madhesis and indigenous people, reports The Himalayan Times. Yadav said the current Government failed to address demands put by the agitating forces. He also added that the new Constitution was incomplete and did not fully guarantee the rights of all people.",['Not categorized'],['NotSpecified'],['Unknown ']
28489,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Prime Minister Narendra Modi addressing Chief Ministers at a daylong meeting of the InterState Council on July 16 said that keep politics aside in tackling terrorism, reports Daily Excelsior. Modi said “We have to remain alert and updated always. With close cooperation, we will not only strengthen the CentreState relations but make a better future for the citizens.” He urged all concerned to keep politics aside and keep national security paramount.",['Not categorized'],['NotSpecified'],['Unknown ']
26313,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Three Maoists were arrested by a joint team of Central Reserve Police Force (CRPF) from Bhusaras village under Gadiras Police Station limits of Sukma District, reports The Hindu. The arrested trio was identified as Sodhi Joga (28), Madkami Joga (30) and Madvi Deva (25).",['Not categorized'],['NotSpecified'],['Unknown ']
28110,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Expressing the need for stringent measures to ensure coastal security of India, Union Home Minister (UHM) Rajnath Singh said that in addition to the existing 45 radars, the Centre would be installing 38 for surveillancednaindia.com reports on June 20. He expressed satisfaction over the multi fold increased coastal security, especially post 26 11 (November 26, 2008) Mumbai terror attacks. Singh reviewed all aspects of security along the country s 7,516 km long coastline and stressed upon the need to safeguard not only industrial and commercial establishments and strategic installations, but also the entire coastline from external threats through sea routes. He said the coastline has been further secured by the creation of chain of static sensors and Automatic Identification System receivers along the coast and radars operated by the coast guard at 45 locations.",['Not categorized'],['NotSpecified'],['Unknown ']
28374,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"Two suspected Communist Party of India Maoist (CPI Maoist) cadres were arrested during a search operation carried out by Security Forces (SFs) in Bijapur District on July 8, reports The Pioneer. “A team of district police nabbed two persons from Belchar village under Bhairamgarh police station,” Superintendent of Police (SP), Bijapur, KL Dhruv said. According to the Police, they were identified as Ramdhar Watti (25), and Suresh Tamo (22) both residents of Belchar. The suspects were lower cadre members of the CPI Maoist, the SP added. A few days back, both of them had beaten up a resident of Belchar, Shivdhar Yadav, while suspecting him to be ‘Police informer’ in a forest patch nearby.",['Not categorized'],['NotSpecified'],['Unknown ']
32434,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],nepal,2016,"Traders’ torched two motorcycles used by the leaders of the United Democratic Madhesi Front (UDMF) after the front cadres vandalized shops at Janak Chowk in Dhanusa District on January 7, reports Republica. Fed up with the highhandedness of the agitating parties, local traders of Janakpur torched two motorbikes belonging to the UDMF leaders at Janaki Chowk. The motorbike with registration number Ja 2 Pa 5419 of Sadbhawna Party District Chairman Sanjay Singh and another motorcycle Ja 3 Pa 2991 of Tarai Madhes Democratic Party District Chairman Rupnarayan Mandal were burnt into ashes.",['Not categorized'],['NotSpecified'],['Unknown ']
27261,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Coordination Committee (CorCom) has boycotted President of India Pranab Mukherjee’s scheduled visit to Manipur (Kangleipak) on April 23 (Khongjom Day), reports The Sangai Express on April 21. Pointing out that Manipuri soldiers fought the Battle of Khongjom fully knowing that they had no chance of winning against the much superior British Army, the CorCom has called upon the people of Manipur to ponder on the messages inherent in the historic battle.",['Not categorized'],['NotSpecified'],['Unknown ']
26846,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"As many as 19 revenue districts of Odisha are considered as Maoist affected districts in varying degrees, Chief Minister Naveen Patnaik told the Odisha State Assembly on March 21, reports webindia123.com",['Not categorized'],['NotSpecified'],['Unknown ']
27250,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The Union Ministry of Home Affairs (UMHA) has expressed “serious concern” over attempts of some Communist Party of India Maoist (CPI Maoist) cadres to carve out a base for themselves in the tri junction of Tamil Nadu, Kerala and Karnataka, reports The Hindu on April 20. In a recent report on Naxalism (Left Wing Extremism), the UMHA said though the CPI Maoist had not achieved much success in its attempts to establish a stronghold in the tri junction due to a well coordinated action plan of security agencies, the efforts “to open a new theatre in south India is a cause for serious concern.”In Andhra Pradesh, a neighbouring State, the report said Maoist violence had gone up by 94 per cent in 2015 16 as a result of bauxite mining in Visakhapatnam. “There has been active support to people’s movement against mining in Niyamgiri Hills (Rayagada and Kalahandi districts of Odisha) and agency area of Visakhapatnam district in Andhra Pradesh. The CPI (Maoist) has been extending direct support to local tribals against the construction of Polavaram Dam in West Godavari district…”",['Not categorized'],['NotSpecified'],['Unknown ']
25747,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],india,2016,"The terrorists who raided Pathankot air base may have entered India assisted by a drugs racket along both sides of the Indo Pakistan border and the heavy arms and ammunition used by them could have been dispatched from the neighbouring country before they crossed the border, New Indian Express reports on January 4. Security agencies suspect that the terrorists crossed the International Border in Punjab through a controlled operation by a gang involved in the smuggling of narcotics, Fake Indian Currency Notes (FICN) and arms.The possibility of the involvement of some security personnel with the smuggling gang cannot be ruled out as there have been inputs in the past about some elements being linked to the establishment of the drugs racket, the sources said. A detailed probe and questioning of some people involved in the racket could unearth the conspiracy, they added.Speculation is rife that the heavy arms and ammunition used by the terrorists in the attack were sent over from Pakistan much before the terrorists crossed the International Border. There is a high probability that the arms were sent through the drugs racket and dumped at a designated spot from where the terrorists collected these after crossing the border through a route used by the smugglers, sources said.",['Not categorized'],['NotSpecified'],['Unknown ']
31639,False,['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],['NotSpecified'],pakistan,2016,"Former Afghan Taliban ‘chief’ Mullah Akhtar Muhammad Mansour was tracked down by United States (US) spy agencies when he was visiting his family in Iran, reports Dawn quoting May 25 report by The Wall Street Journal. Iran, however, denied that Mansour entered Pakistan from the Islamic Republic. The WSJ report claims that US surveillance drones don t operate in the Iran Pakistan border area, due to which intercepted communications and other intelligence allowed agencies to track Mansour down and lay a trap for him as he crossed the border into Balochistan in a white Toyota Corolla. Armed drones were sent across the Afghan border to lock on to the car and take down the target, officials told WSJ, before the Taliban leader could reach Quetta. The WSJ said the killing of Mansour in Balochistan was a warning to Pakistan that the US would take action on Pakistani soil without prior notification, if necessary.",['Not categorized'],['NotSpecified'],['Unknown ']
